Origination Date,DTI,FICO,Number of Loans,color,greenDTI,redDTI
2017-01-01,32,690,213,#E06C4F,#40928A,#F48C5F
2017-01-01,32,695,250,#E37548,#40928A,#F48C5F
2017-01-01,32,700,295,#E57D42,#40928A,#F48C5F
2017-01-01,32,705,293,#E57D42,#40928A,#F48C5F
2017-01-01,32,710,331,#E6863B,#40928A,#F48C5F
2017-01-01,32,715,351,#E78B36,#40928A,#F48C5F
2017-01-01,32,720,351,#E78B36,#40928A,#F48C5F
2017-01-01,32,725,395,#E89430,#40928A,#F48C5F
2017-01-01,32,730,339,#E78839,#40928A,#F48C5F
2017-01-01,32,735,361,#E78B36,#40928A,#F48C5F
2017-01-01,32,740,402,#E89430,#40928A,#F48C5F
2017-01-01,32,745,438,#E99C2B,#40928A,#F48C5F
2017-01-01,32,750,453,#E99E2A,#40928A,#F48C5F
2017-01-01,32,755,479,#EAA428,#40928A,#F48C5F
2017-01-01,32,760,471,#E9A129,#40928A,#F48C5F
2017-01-01,32,765,504,#EAA928,#40928A,#F48C5F
2017-01-01,32,770,599,#E9BC33,#40928A,#F48C5F
2017-01-01,32,775,618,#E9BF36,#40928A,#F48C5F
2017-01-01,32,780,615,#E9BF36,#40928A,#F48C5F
2017-01-01,32,785,639,#E8C139,#40928A,#F48C5F
2017-01-01,32,790,689,#E7CC48,#40928A,#F48C5F
2017-01-01,32,795,746,#E5D65B,#40928A,#F48C5F
2017-01-01,32,800,776,#E4DB65,#40928A,#F48C5F
2017-01-01,32,805,572,#E9B72E,#40928A,#F48C5F
2017-01-01,32,810,482,#EAA428,#40928A,#F48C5F
2017-01-01,32,815,372,#E88E34,#40928A,#F48C5F
2017-01-01,32,820,82,#D85161,#40928A,#F48C5F
2017-01-01,32,825,23,#D44368,#40928A,#F48C5F
2017-01-01,34,620,8,#D33F6A,#358C86,#F3865A
2017-01-01,34,625,17,#D33F6A,#358C86,#F3865A
2017-01-01,34,630,19,#D33F6A,#358C86,#F3865A
2017-01-01,34,635,17,#D33F6A,#358C86,#F3865A
2017-01-01,34,640,32,#D44368,#358C86,#F3865A
2017-01-01,34,645,33,#D44368,#358C86,#F3865A
2017-01-01,34,650,38,#D54766,#358C86,#F3865A
2017-01-01,34,655,47,#D54766,#358C86,#F3865A
2017-01-01,34,660,30,#D44368,#358C86,#F3865A
2017-01-01,34,665,41,#D54766,#358C86,#F3865A
2017-01-01,34,670,59,#D64A65,#358C86,#F3865A
2017-01-01,34,675,61,#D64A65,#358C86,#F3865A
2017-01-01,34,680,72,#D74D63,#358C86,#F3865A
2017-01-01,34,685,98,#D9545F,#358C86,#F3865A
2017-01-01,34,690,102,#D9545F,#358C86,#F3865A
2017-01-01,34,695,102,#D9545F,#358C86,#F3865A
2017-01-01,34,700,102,#D9545F,#358C86,#F3865A
2017-01-01,34,705,125,#DB5A5B,#358C86,#F3865A
2017-01-01,34,710,99,#D9545F,#358C86,#F3865A
2017-01-01,34,715,120,#DB5A5B,#358C86,#F3865A
2017-01-01,34,720,124,#DB5A5B,#358C86,#F3865A
2017-01-01,34,725,157,#DD6057,#358C86,#F3865A
2017-01-01,34,730,122,#DB5A5B,#358C86,#F3865A
2017-01-01,34,735,137,#DC5D59,#358C86,#F3865A
2017-01-01,34,740,166,#DE6355,#358C86,#F3865A
2017-01-01,34,745,142,#DC5D59,#358C86,#F3865A
2017-01-01,34,750,153,#DD6057,#358C86,#F3865A
2017-01-01,34,755,177,#DF6653,#358C86,#F3865A
2017-01-01,34,760,158,#DD6057,#358C86,#F3865A
2017-01-01,34,765,165,#DE6355,#358C86,#F3865A
2017-01-01,34,770,170,#DE6355,#358C86,#F3865A
2017-01-01,34,775,195,#E06951,#358C86,#F3865A
2017-01-01,34,780,210,#E06C4F,#358C86,#F3865A
2017-01-01,34,785,205,#E06C4F,#358C86,#F3865A
2017-01-01,34,790,210,#E06C4F,#358C86,#F3865A
2017-01-01,34,795,238,#E2724B,#358C86,#F3865A
2017-01-01,34,800,263,#E37846,#358C86,#F3865A
2017-01-01,34,805,174,#DF6653,#358C86,#F3865A
2017-01-01,34,810,187,#E06951,#358C86,#F3865A
2017-01-01,34,815,115,#DA575D,#358C86,#F3865A
2017-01-01,34,820,30,#D44368,#358C86,#F3865A
2017-01-01,34,825,14,#D33F6A,#358C86,#F3865A
2017-01-01,36,620,29,#D44368,#278682,#F28055
2017-01-01,36,625,70,#D74D63,#278682,#F28055
2017-01-01,36,630,76,#D85161,#278682,#F28055
2017-01-01,36,635,67,#D74D63,#278682,#F28055
2017-01-01,36,640,94,#D9545F,#278682,#F28055
2017-01-01,36,645,129,#DB5A5B,#278682,#F28055
2017-01-01,36,650,129,#DB5A5B,#278682,#F28055
2017-01-01,36,655,138,#DC5D59,#278682,#F28055
2017-01-01,36,660,137,#DC5D59,#278682,#F28055
2017-01-01,36,665,190,#E06951,#278682,#F28055
2017-01-01,36,670,197,#E06951,#278682,#F28055
2017-01-01,36,675,197,#E06951,#278682,#F28055
2017-01-01,36,680,261,#E37846,#278682,#F28055
2017-01-01,36,685,277,#E47A44,#278682,#F28055
2017-01-01,36,690,295,#E57D42,#278682,#F28055
2017-01-01,36,695,310,#E6833D,#278682,#F28055
2017-01-01,36,700,343,#E78839,#278682,#F28055
2017-01-01,36,705,415,#E9962E,#278682,#F28055
2017-01-01,36,710,420,#E9992D,#278682,#F28055
2017-01-01,36,715,391,#E89132,#278682,#F28055
2017-01-01,36,720,431,#E9992D,#278682,#F28055
2017-01-01,36,725,427,#E9992D,#278682,#F28055
2017-01-01,36,730,408,#E9962E,#278682,#F28055
2017-01-01,36,735,385,#E89132,#278682,#F28055
2017-01-01,36,740,454,#E99E2A,#278682,#F28055
2017-01-01,36,745,449,#E99E2A,#278682,#F28055
2017-01-01,36,750,503,#EAA928,#278682,#F28055
2017-01-01,36,755,539,#EAAF29,#278682,#F28055
2017-01-01,36,760,548,#EAB12A,#278682,#F28055
2017-01-01,36,765,643,#E8C43D,#278682,#F28055
2017-01-01,36,770,582,#E9B72E,#278682,#F28055
2017-01-01,36,775,638,#E8C139,#278682,#F28055
2017-01-01,36,780,667,#E7C944,#278682,#F28055
2017-01-01,36,785,686,#E7CC48,#278682,#F28055
2017-01-01,36,790,736,#E5D65B,#278682,#F28055
2017-01-01,36,795,713,#E6D151,#278682,#F28055
2017-01-01,36,800,805,#E3E278,#278682,#F28055
2017-01-01,36,805,605,#E9BC33,#278682,#F28055
2017-01-01,36,810,524,#EAAC28,#278682,#F28055
2017-01-01,36,815,346,#E78839,#278682,#F28055
2017-01-01,36,820,79,#D85161,#278682,#F28055
2017-01-01,36,825,32,#D44368,#278682,#F28055
2017-01-01,38,620,11,#D33F6A,#16807E,#F17950
2017-01-01,38,625,23,#D44368,#16807E,#F17950
2017-01-01,38,630,29,#D44368,#16807E,#F17950
2017-01-01,38,635,27,#D44368,#16807E,#F17950
2017-01-01,38,640,35,#D54766,#16807E,#F17950
2017-01-01,38,645,42,#D54766,#16807E,#F17950
2017-01-01,38,650,52,#D64A65,#16807E,#F17950
2017-01-01,38,655,50,#D64A65,#16807E,#F17950
2017-01-01,38,660,74,#D74D63,#16807E,#F17950
2017-01-01,38,665,71,#D74D63,#16807E,#F17950
2017-01-01,38,670,79,#D85161,#16807E,#F17950
2017-01-01,38,675,66,#D74D63,#16807E,#F17950
2017-01-01,38,680,89,#D85161,#16807E,#F17950
2017-01-01,38,685,94,#D9545F,#16807E,#F17950
2017-01-01,38,690,121,#DB5A5B,#16807E,#F17950
2017-01-01,38,695,127,#DB5A5B,#16807E,#F17950
2017-01-01,38,700,121,#DB5A5B,#16807E,#F17950
2017-01-01,38,705,132,#DC5D59,#16807E,#F17950
2017-01-01,38,710,149,#DD6057,#16807E,#F17950
2017-01-01,38,715,133,#DC5D59,#16807E,#F17950
2017-01-01,38,720,160,#DE6355,#16807E,#F17950
2017-01-01,38,725,163,#DE6355,#16807E,#F17950
2017-01-01,38,730,154,#DD6057,#16807E,#F17950
2017-01-01,38,735,130,#DB5A5B,#16807E,#F17950
2017-01-01,38,740,181,#DF6653,#16807E,#F17950
2017-01-01,38,745,196,#E06951,#16807E,#F17950
2017-01-01,38,750,169,#DE6355,#16807E,#F17950
2017-01-01,38,755,181,#DF6653,#16807E,#F17950
2017-01-01,38,760,196,#E06951,#16807E,#F17950
2017-01-01,38,765,183,#DF6653,#16807E,#F17950
2017-01-01,38,770,188,#E06951,#16807E,#F17950
2017-01-01,38,775,196,#E06951,#16807E,#F17950
2017-01-01,38,780,228,#E2724B,#16807E,#F17950
2017-01-01,38,785,239,#E2724B,#16807E,#F17950
2017-01-01,38,790,231,#E2724B,#16807E,#F17950
2017-01-01,38,795,236,#E2724B,#16807E,#F17950
2017-01-01,38,800,266,#E37846,#16807E,#F17950
2017-01-01,38,805,158,#DD6057,#16807E,#F17950
2017-01-01,38,810,164,#DE6355,#16807E,#F17950
2017-01-01,38,815,94,#D9545F,#16807E,#F17950
2017-01-01,38,820,43,#D54766,#16807E,#F17950
2017-01-01,40,620,46,#D54766,#007A7A,#F0724B
2017-01-01,40,625,79,#D85161,#007A7A,#F0724B
2017-01-01,40,630,82,#D85161,#007A7A,#F0724B
2017-01-01,40,635,92,#D9545F,#007A7A,#F0724B
2017-01-01,40,640,121,#DB5A5B,#007A7A,#F0724B
2017-01-01,40,645,150,#DD6057,#007A7A,#F0724B
2017-01-01,40,650,170,#DE6355,#007A7A,#F0724B
2017-01-01,40,655,174,#DF6653,#007A7A,#F0724B
2017-01-01,40,660,245,#E37548,#007A7A,#F0724B
2017-01-01,40,665,218,#E16F4D,#007A7A,#F0724B
2017-01-01,40,670,243,#E37548,#007A7A,#F0724B
2017-01-01,40,675,257,#E37846,#007A7A,#F0724B
2017-01-01,40,680,320,#E6833D,#007A7A,#F0724B
2017-01-01,40,685,386,#E89132,#007A7A,#F0724B
2017-01-01,40,690,375,#E88E34,#007A7A,#F0724B
2017-01-01,40,695,415,#E9962E,#007A7A,#F0724B
2017-01-01,40,700,489,#EAA728,#007A7A,#F0724B
2017-01-01,40,705,458,#E99E2A,#007A7A,#F0724B
2017-01-01,40,710,493,#EAA728,#007A7A,#F0724B
2017-01-01,40,715,502,#EAA928,#007A7A,#F0724B
2017-01-01,40,720,563,#E9B42C,#007A7A,#F0724B
2017-01-01,40,725,506,#EAA928,#007A7A,#F0724B
2017-01-01,40,730,511,#EAA928,#007A7A,#F0724B
2017-01-01,40,735,523,#EAAC28,#007A7A,#F0724B
2017-01-01,40,740,551,#EAB12A,#007A7A,#F0724B
2017-01-01,40,745,597,#E9B930,#007A7A,#F0724B
2017-01-01,40,750,590,#E9B930,#007A7A,#F0724B
2017-01-01,40,755,597,#E9B930,#007A7A,#F0724B
2017-01-01,40,760,581,#E9B72E,#007A7A,#F0724B
2017-01-01,40,765,666,#E8C740,#007A7A,#F0724B
2017-01-01,40,770,622,#E9BF36,#007A7A,#F0724B
2017-01-01,40,775,717,#E6D151,#007A7A,#F0724B
2017-01-01,40,780,744,#E5D65B,#007A7A,#F0724B
2017-01-01,40,785,681,#E7CC48,#007A7A,#F0724B
2017-01-01,40,790,786,#E4DD6B,#007A7A,#F0724B
2017-01-01,40,795,687,#E7CC48,#007A7A,#F0724B
2017-01-01,40,800,785,#E4DD6B,#007A7A,#F0724B
2017-01-01,40,805,568,#E9B42C,#007A7A,#F0724B
2017-01-01,40,810,491,#EAA728,#007A7A,#F0724B
2017-01-01,40,815,355,#E78B36,#007A7A,#F0724B
2017-01-01,40,820,91,#D9545F,#007A7A,#F0724B
2017-01-01,40,825,29,#D44368,#007A7A,#F0724B
2017-01-01,42,620,22,#D44368,#007476,#EF6B47
2017-01-01,42,625,33,#D44368,#007476,#EF6B47
2017-01-01,42,630,32,#D44368,#007476,#EF6B47
2017-01-01,42,635,54,#D64A65,#007476,#EF6B47
2017-01-01,42,640,55,#D64A65,#007476,#EF6B47
2017-01-01,42,645,68,#D74D63,#007476,#EF6B47
2017-01-01,42,650,74,#D74D63,#007476,#EF6B47
2017-01-01,42,655,68,#D74D63,#007476,#EF6B47
2017-01-01,42,660,85,#D85161,#007476,#EF6B47
2017-01-01,42,665,78,#D85161,#007476,#EF6B47
2017-01-01,42,670,101,#D9545F,#007476,#EF6B47
2017-01-01,42,675,127,#DB5A5B,#007476,#EF6B47
2017-01-01,42,680,134,#DC5D59,#007476,#EF6B47
2017-01-01,42,685,152,#DD6057,#007476,#EF6B47
2017-01-01,42,690,163,#DE6355,#007476,#EF6B47
2017-01-01,42,695,166,#DE6355,#007476,#EF6B47
2017-01-01,42,700,196,#E06951,#007476,#EF6B47
2017-01-01,42,705,210,#E06C4F,#007476,#EF6B47
2017-01-01,42,710,204,#E06C4F,#007476,#EF6B47
2017-01-01,42,715,196,#E06951,#007476,#EF6B47
2017-01-01,42,720,214,#E16F4D,#007476,#EF6B47
2017-01-01,42,725,181,#DF6653,#007476,#EF6B47
2017-01-01,42,730,222,#E16F4D,#007476,#EF6B47
2017-01-01,42,735,192,#E06951,#007476,#EF6B47
2017-01-01,42,740,201,#E06C4F,#007476,#EF6B47
2017-01-01,42,745,218,#E16F4D,#007476,#EF6B47
2017-01-01,42,750,185,#DF6653,#007476,#EF6B47
2017-01-01,42,755,239,#E2724B,#007476,#EF6B47
2017-01-01,42,760,212,#E06C4F,#007476,#EF6B47
2017-01-01,42,765,222,#E16F4D,#007476,#EF6B47
2017-01-01,42,770,225,#E16F4D,#007476,#EF6B47
2017-01-01,42,775,216,#E16F4D,#007476,#EF6B47
2017-01-01,42,780,261,#E37846,#007476,#EF6B47
2017-01-01,42,785,226,#E16F4D,#007476,#EF6B47
2017-01-01,42,790,228,#E2724B,#007476,#EF6B47
2017-01-01,42,795,264,#E37846,#007476,#EF6B47
2017-01-01,42,800,277,#E47A44,#007476,#EF6B47
2017-01-01,42,805,167,#DE6355,#007476,#EF6B47
2017-01-01,42,810,150,#DD6057,#007476,#EF6B47
2017-01-01,42,815,100,#D9545F,#007476,#EF6B47
2017-01-01,42,820,35,#D54766,#007476,#EF6B47
2017-01-01,42,825,10,#D33F6A,#007476,#EF6B47
2017-01-01,44,620,49,#D64A65,#006E72,#EE6443
2017-01-01,44,625,123,#DB5A5B,#006E72,#EE6443
2017-01-01,44,630,101,#D9545F,#006E72,#EE6443
2017-01-01,44,635,135,#DC5D59,#006E72,#EE6443
2017-01-01,44,640,198,#E06951,#006E72,#EE6443
2017-01-01,44,645,213,#E06C4F,#006E72,#EE6443
2017-01-01,44,650,232,#E2724B,#006E72,#EE6443
2017-01-01,44,655,283,#E57D42,#006E72,#EE6443
2017-01-01,44,660,321,#E6833D,#006E72,#EE6443
2017-01-01,44,665,365,#E88E34,#006E72,#EE6443
2017-01-01,44,670,385,#E89132,#006E72,#EE6443
2017-01-01,44,675,396,#E89430,#006E72,#EE6443
2017-01-01,44,680,480,#EAA428,#006E72,#EE6443
2017-01-01,44,685,528,#EAAC28,#006E72,#EE6443
2017-01-01,44,690,605,#E9BC33,#006E72,#EE6443
2017-01-01,44,695,535,#EAAF29,#006E72,#EE6443
2017-01-01,44,700,635,#E8C139,#006E72,#EE6443
2017-01-01,44,705,721,#E6D151,#006E72,#EE6443
2017-01-01,44,710,701,#E7CE4D,#006E72,#EE6443
2017-01-01,44,715,660,#E8C740,#006E72,#EE6443
2017-01-01,44,720,727,#E6D356,#006E72,#EE6443
2017-01-01,44,725,770,#E4DB65,#006E72,#EE6443
2017-01-01,44,730,607,#E9BC33,#006E72,#EE6443
2017-01-01,44,735,685,#E7CC48,#006E72,#EE6443
2017-01-01,44,740,701,#E7CE4D,#006E72,#EE6443
2017-01-01,44,745,746,#E5D65B,#006E72,#EE6443
2017-01-01,44,750,694,#E7CC48,#006E72,#EE6443
2017-01-01,44,755,735,#E6D356,#006E72,#EE6443
2017-01-01,44,760,687,#E7CC48,#006E72,#EE6443
2017-01-01,44,765,732,#E6D356,#006E72,#EE6443
2017-01-01,44,770,692,#E7CC48,#006E72,#EE6443
2017-01-01,44,775,799,#E3E071,#006E72,#EE6443
2017-01-01,44,780,756,#E5D860,#006E72,#EE6443
2017-01-01,44,785,740,#E5D65B,#006E72,#EE6443
2017-01-01,44,790,674,#E7C944,#006E72,#EE6443
2017-01-01,44,795,765,#E4DB65,#006E72,#EE6443
2017-01-01,44,800,790,#E4DD6B,#006E72,#EE6443
2017-01-01,44,805,561,#E9B42C,#006E72,#EE6443
2017-01-01,44,810,488,#EAA428,#006E72,#EE6443
2017-01-01,44,815,316,#E6833D,#006E72,#EE6443
2017-01-01,44,820,83,#D85161,#006E72,#EE6443
2017-01-01,44,825,26,#D44368,#006E72,#EE6443
2017-01-01,46,650,9,#D33F6A,#00686E,#EC5D40
2017-01-01,46,655,10,#D33F6A,#00686E,#EC5D40
2017-01-01,46,660,17,#D33F6A,#00686E,#EC5D40
2017-01-01,46,665,8,#D33F6A,#00686E,#EC5D40
2017-01-01,46,670,18,#D33F6A,#00686E,#EC5D40
2017-01-01,46,675,16,#D33F6A,#00686E,#EC5D40
2017-01-01,46,680,16,#D33F6A,#00686E,#EC5D40
2017-01-01,46,685,26,#D44368,#00686E,#EC5D40
2017-01-01,46,690,23,#D44368,#00686E,#EC5D40
2017-01-01,46,695,29,#D44368,#00686E,#EC5D40
2017-01-01,46,700,41,#D54766,#00686E,#EC5D40
2017-01-01,46,705,35,#D54766,#00686E,#EC5D40
2017-01-01,46,710,45,#D54766,#00686E,#EC5D40
2017-01-01,46,715,45,#D54766,#00686E,#EC5D40
2017-01-01,46,720,41,#D54766,#00686E,#EC5D40
2017-01-01,46,725,61,#D64A65,#00686E,#EC5D40
2017-01-01,46,730,38,#D54766,#00686E,#EC5D40
2017-01-01,46,735,49,#D64A65,#00686E,#EC5D40
2017-01-01,46,740,54,#D64A65,#00686E,#EC5D40
2017-01-01,46,745,44,#D54766,#00686E,#EC5D40
2017-01-01,46,750,56,#D64A65,#00686E,#EC5D40
2017-01-01,46,755,63,#D74D63,#00686E,#EC5D40
2017-01-01,46,760,65,#D74D63,#00686E,#EC5D40
2017-01-01,46,765,67,#D74D63,#00686E,#EC5D40
2017-01-01,46,770,78,#D85161,#00686E,#EC5D40
2017-01-01,46,775,75,#D74D63,#00686E,#EC5D40
2017-01-01,46,780,79,#D85161,#00686E,#EC5D40
2017-01-01,46,785,71,#D74D63,#00686E,#EC5D40
2017-01-01,46,790,93,#D9545F,#00686E,#EC5D40
2017-01-01,46,795,91,#D9545F,#00686E,#EC5D40
2017-01-01,46,800,91,#D9545F,#00686E,#EC5D40
2017-01-01,46,805,87,#D85161,#00686E,#EC5D40
2017-01-01,46,810,49,#D64A65,#00686E,#EC5D40
2017-01-01,46,815,42,#D54766,#00686E,#EC5D40
2017-01-01,46,820,13,#D33F6A,#00686E,#EC5D40
2017-01-01,48,625,14,#D33F6A,#00636B,#EB553D
2017-01-01,48,630,15,#D33F6A,#00636B,#EB553D
2017-01-01,48,635,19,#D33F6A,#00636B,#EB553D
2017-01-01,48,640,18,#D33F6A,#00636B,#EB553D
2017-01-01,48,645,27,#D44368,#00636B,#EB553D
2017-01-01,48,650,14,#D33F6A,#00636B,#EB553D
2017-01-01,48,655,25,#D44368,#00636B,#EB553D
2017-01-01,48,660,30,#D44368,#00636B,#EB553D
2017-01-01,48,665,42,#D54766,#00636B,#EB553D
2017-01-01,48,670,33,#D44368,#00636B,#EB553D
2017-01-01,48,675,42,#D54766,#00636B,#EB553D
2017-01-01,48,680,59,#D64A65,#00636B,#EB553D
2017-01-01,48,685,65,#D74D63,#00636B,#EB553D
2017-01-01,48,690,66,#D74D63,#00636B,#EB553D
2017-01-01,48,695,74,#D74D63,#00636B,#EB553D
2017-01-01,48,700,91,#D9545F,#00636B,#EB553D
2017-01-01,48,705,95,#D9545F,#00636B,#EB553D
2017-01-01,48,710,102,#D9545F,#00636B,#EB553D
2017-01-01,48,715,106,#DA575D,#00636B,#EB553D
2017-01-01,48,720,121,#DB5A5B,#00636B,#EB553D
2017-01-01,48,725,135,#DC5D59,#00636B,#EB553D
2017-01-01,48,730,118,#DB5A5B,#00636B,#EB553D
2017-01-01,48,735,141,#DC5D59,#00636B,#EB553D
2017-01-01,48,740,138,#DC5D59,#00636B,#EB553D
2017-01-01,48,745,160,#DE6355,#00636B,#EB553D
2017-01-01,48,750,155,#DD6057,#00636B,#EB553D
2017-01-01,48,755,155,#DD6057,#00636B,#EB553D
2017-01-01,48,760,175,#DF6653,#00636B,#EB553D
2017-01-01,48,765,197,#E06951,#00636B,#EB553D
2017-01-01,48,770,186,#E06951,#00636B,#EB553D
2017-01-01,48,775,191,#E06951,#00636B,#EB553D
2017-01-01,48,780,223,#E16F4D,#00636B,#EB553D
2017-01-01,48,785,248,#E37548,#00636B,#EB553D
2017-01-01,48,790,255,#E37846,#00636B,#EB553D
2017-01-01,48,795,264,#E37846,#00636B,#EB553D
2017-01-01,48,800,316,#E6833D,#00636B,#EB553D
2017-01-01,48,805,231,#E2724B,#00636B,#EB553D
2017-01-01,48,810,201,#E06C4F,#00636B,#EB553D
2017-01-01,48,815,116,#DA575D,#00636B,#EB553D
2017-01-01,48,820,23,#D44368,#00636B,#EB553D
2017-01-01,48,825,14,#D33F6A,#00636B,#EB553D
2017-01-01,50,645,8,#D33F6A,#005D67,#EA4C3B
2017-01-01,50,655,7,#D33F6A,#005D67,#EA4C3B
2017-01-01,50,660,8,#D33F6A,#005D67,#EA4C3B
2017-01-01,50,665,12,#D33F6A,#005D67,#EA4C3B
2017-01-01,50,670,9,#D33F6A,#005D67,#EA4C3B
2017-01-01,50,675,13,#D33F6A,#005D67,#EA4C3B
2017-01-01,50,680,23,#D44368,#005D67,#EA4C3B
2017-01-01,50,685,14,#D33F6A,#005D67,#EA4C3B
2017-01-01,50,690,24,#D44368,#005D67,#EA4C3B
2017-01-01,50,695,21,#D44368,#005D67,#EA4C3B
2017-01-01,50,700,31,#D44368,#005D67,#EA4C3B
2017-01-01,50,705,33,#D44368,#005D67,#EA4C3B
2017-01-01,50,710,37,#D54766,#005D67,#EA4C3B
2017-01-01,50,715,32,#D44368,#005D67,#EA4C3B
2017-01-01,50,720,24,#D44368,#005D67,#EA4C3B
2017-01-01,50,725,32,#D44368,#005D67,#EA4C3B
2017-01-01,50,730,34,#D44368,#005D67,#EA4C3B
2017-01-01,50,735,32,#D44368,#005D67,#EA4C3B
2017-01-01,50,740,39,#D54766,#005D67,#EA4C3B
2017-01-01,50,745,35,#D54766,#005D67,#EA4C3B
2017-01-01,50,750,39,#D54766,#005D67,#EA4C3B
2017-01-01,50,755,35,#D54766,#005D67,#EA4C3B
2017-01-01,50,760,37,#D54766,#005D67,#EA4C3B
2017-01-01,50,765,53,#D64A65,#005D67,#EA4C3B
2017-01-01,50,770,57,#D64A65,#005D67,#EA4C3B
2017-01-01,50,775,42,#D54766,#005D67,#EA4C3B
2017-01-01,50,780,43,#D54766,#005D67,#EA4C3B
2017-01-01,50,785,58,#D64A65,#005D67,#EA4C3B
2017-01-01,50,790,55,#D64A65,#005D67,#EA4C3B
2017-01-01,50,795,63,#D74D63,#005D67,#EA4C3B
2017-01-01,50,800,68,#D74D63,#005D67,#EA4C3B
2017-01-01,50,805,54,#D64A65,#005D67,#EA4C3B
2017-01-01,50,810,33,#D44368,#005D67,#EA4C3B
2017-01-01,50,815,30,#D44368,#005D67,#EA4C3B
2017-02-01,4,795,11,#D33F6A,#C8E8D4,#FAD6B8
2017-02-01,6,795,6,#D33F6A,#BEE2CE,#FAD1B1
2017-02-01,6,805,6,#D33F6A,#BEE2CE,#FAD1B1
2017-02-01,8,715,7,#D33F6A,#B4DCC7,#F9CDAB
2017-02-01,8,720,8,#D33F6A,#B4DCC7,#F9CDAB
2017-02-01,8,730,6,#D33F6A,#B4DCC7,#F9CDAB
2017-02-01,8,760,6,#D33F6A,#B4DCC7,#F9CDAB
2017-02-01,8,765,12,#D33F6A,#B4DCC7,#F9CDAB
2017-02-01,8,770,13,#D33F6A,#B4DCC7,#F9CDAB
2017-02-01,8,775,14,#D33F6A,#B4DCC7,#F9CDAB
2017-02-01,8,780,17,#D33F6A,#B4DCC7,#F9CDAB
2017-02-01,8,785,19,#D44368,#B4DCC7,#F9CDAB
2017-02-01,8,790,21,#D44368,#B4DCC7,#F9CDAB
2017-02-01,8,795,18,#D44368,#B4DCC7,#F9CDAB
2017-02-01,8,800,28,#D44368,#B4DCC7,#F9CDAB
2017-02-01,8,805,28,#D44368,#B4DCC7,#F9CDAB
2017-02-01,8,810,26,#D44368,#B4DCC7,#F9CDAB
2017-02-01,8,815,7,#D33F6A,#B4DCC7,#F9CDAB
2017-02-01,8,820,7,#D33F6A,#B4DCC7,#F9CDAB
2017-02-01,8,825,6,#D33F6A,#B4DCC7,#F9CDAB
2017-02-01,10,750,9,#D33F6A,#AAD5C1,#F9C8A4
2017-02-01,10,755,6,#D33F6A,#AAD5C1,#F9C8A4
2017-02-01,10,760,8,#D33F6A,#AAD5C1,#F9C8A4
2017-02-01,10,765,11,#D33F6A,#AAD5C1,#F9C8A4
2017-02-01,10,775,11,#D33F6A,#AAD5C1,#F9C8A4
2017-02-01,10,780,13,#D33F6A,#AAD5C1,#F9C8A4
2017-02-01,10,785,11,#D33F6A,#AAD5C1,#F9C8A4
2017-02-01,10,790,19,#D44368,#AAD5C1,#F9C8A4
2017-02-01,10,795,19,#D44368,#AAD5C1,#F9C8A4
2017-02-01,10,800,21,#D44368,#AAD5C1,#F9C8A4
2017-02-01,10,805,18,#D44368,#AAD5C1,#F9C8A4
2017-02-01,10,810,21,#D44368,#AAD5C1,#F9C8A4
2017-02-01,10,815,6,#D33F6A,#AAD5C1,#F9C8A4
2017-02-01,12,635,8,#D33F6A,#A1CFBB,#F9C39D
2017-02-01,12,640,6,#D33F6A,#A1CFBB,#F9C39D
2017-02-01,12,665,12,#D33F6A,#A1CFBB,#F9C39D
2017-02-01,12,675,9,#D33F6A,#A1CFBB,#F9C39D
2017-02-01,12,680,15,#D33F6A,#A1CFBB,#F9C39D
2017-02-01,12,685,12,#D33F6A,#A1CFBB,#F9C39D
2017-02-01,12,695,11,#D33F6A,#A1CFBB,#F9C39D
2017-02-01,12,700,13,#D33F6A,#A1CFBB,#F9C39D
2017-02-01,12,705,11,#D33F6A,#A1CFBB,#F9C39D
2017-02-01,12,710,14,#D33F6A,#A1CFBB,#F9C39D
2017-02-01,12,715,11,#D33F6A,#A1CFBB,#F9C39D
2017-02-01,12,720,14,#D33F6A,#A1CFBB,#F9C39D
2017-02-01,12,725,24,#D44368,#A1CFBB,#F9C39D
2017-02-01,12,730,14,#D33F6A,#A1CFBB,#F9C39D
2017-02-01,12,735,25,#D44368,#A1CFBB,#F9C39D
2017-02-01,12,740,21,#D44368,#A1CFBB,#F9C39D
2017-02-01,12,745,26,#D44368,#A1CFBB,#F9C39D
2017-02-01,12,750,30,#D54766,#A1CFBB,#F9C39D
2017-02-01,12,755,32,#D54766,#A1CFBB,#F9C39D
2017-02-01,12,760,27,#D44368,#A1CFBB,#F9C39D
2017-02-01,12,765,35,#D54766,#A1CFBB,#F9C39D
2017-02-01,12,770,52,#D64A65,#A1CFBB,#F9C39D
2017-02-01,12,775,46,#D64A65,#A1CFBB,#F9C39D
2017-02-01,12,780,68,#D85161,#A1CFBB,#F9C39D
2017-02-01,12,785,75,#D85161,#A1CFBB,#F9C39D
2017-02-01,12,790,82,#D9545F,#A1CFBB,#F9C39D
2017-02-01,12,795,92,#DA575D,#A1CFBB,#F9C39D
2017-02-01,12,800,105,#DB5A5B,#A1CFBB,#F9C39D
2017-02-01,12,805,102,#DB5A5B,#A1CFBB,#F9C39D
2017-02-01,12,810,126,#DD6057,#A1CFBB,#F9C39D
